"Text","Image URL","Tags","Posting Time"
"「パートナーからの誘い、『どうしよう』って身構えてしまうことありませんか？」




夫の手が伸びてきた瞬間、体が強張る。
「今日は疲れてるのに」「断ったら不機嫌になるかな」
頭の中で言い訳を探しながら、曖昧に笑ってやり過ごす。

応じれば「義務感」で虚しくなり、断れば「罪悪感」に苛まれる。
どちらを選んでも苦しい。
スキンシップが、いつからこんなに重荷になったんだろう。

私の実体験はプロフの固定投稿へ。
#レス予備軍 #夫婦関係 #スキンシップ #問題","","Day24","2025-12-16 07:06"
"おはようございます。
心と体は繋がっています。
心が追いつかない時は、無理に体を合わせなくていい。
まずは手を繋ぐことから。
今日も無理せずいきましょう。","","Day24","2025-12-16 08:09"
"【質問】
パートナーからのスキンシップを「プレッシャー」に感じますか？

1. 感じる
2. たまに感じる
3. 感じない

正直に教えてください🙋‍♀️","","Day24","2025-12-16 10:15"
"誘いをプレッシャーに感じて寝たふり、または義務感で応じる。
それは、親密さが失われているサインです。

無理に応じる必要はありません。
でも、拒絶するだけでは溝は深まるばかり。
「今はハグだけがいい」と、自分の境界線を伝える勇気を。




「義務感で応じるスキンシップから、『もう一度したい』を取り戻すまでの道のり」
具体的な方法はNoteで公開中。
#レス予備軍 #夫婦関係 #解決策","","Day24","2025-12-16 12:04"
"「スキンシップ＝行為」だと思っている夫。
ただ抱きしめてほしいだけなのに、すぐに先へ進もうとする。
そのズレが悲しい。
これ、あるあるですよね。
共感したら「いいね」お願いします。","","Day24","2025-12-16 15:12"
"夕方のこの時間。
夜が近づくにつれて、憂鬱が増していく。
「早く寝ちゃおうかな」と逃げ道を探す。
小さな変化が大事です。","","Day24","2025-12-16 17:52"
"性的な関係の遠距離化（プチレス予備軍）メカニズム。
その悩みを抱えているあなたへ。

体だけの関係ではなく、心を通わせるスキンシップへ。
焦らず、ゆっくりと、二人のペースで再構築していきましょう。




「義務感で応じるスキンシップから、『もう一度したい』を取り戻すまでの道のり」
解決のための「3つのステップ」をNoteにまとめました。
▼記事はプロフのリンクから
#夜専用レス手前の会話レシピ","","Day24","2025-12-16 20:08"
"夜のリビング。
微妙な距離感で座るソファー。
触れてほしいような、ほしくないような。
同じ気持ちの人、いますか？","","Day24","2025-12-16 21:21"
"今日もお疲れ様でした。
自分の体を大切に。
心安らかに眠れますように。
おやすみなさい。","","Day24","2025-12-16 22:11"
"明日は今日より少しだけ、心が軽くなりますように。
あなたの心が、守られますように。
プロフの固定投稿もぜひ。
おやすみなさい。","","Day24","2025-12-16 23:05"
